Data;Hora ;TEMPERATURA 
28/04/2024;00:00;24,7
28/04/2024;01:00;23,6
28/04/2024;02:00;23,3
28/04/2024;03:00;23,2
28/04/2024;04:00;22,6
28/04/2024;05:00;21,5
28/04/2024;06:00;21,5
28/04/2024;07:00;20,9
28/04/2024;08:00;20,8
28/04/2024;09:00;20,6
28/04/2024;10:00;20,9
28/04/2024;11:00;24,1
28/04/2024;12:00;26
28/04/2024;13:00;27,8
28/04/2024;14:00;28,8
28/04/2024;15:00;30,4
28/04/2024;16:00;31,4
28/04/2024;17:00;31,8
28/04/2024;18:00;31,8
28/04/2024;19:00;31,4
28/04/2024;20:00;31,4
28/04/2024;21:00;28,5
28/04/2024;22:00;22,5
28/04/2024;23:00;21,6
29/04/2024;00:00;21,6
29/04/2024;01:00;21,2
29/04/2024;02:00;21,1
29/04/2024;03:00;20,9
29/04/2024;04:00;20,6
29/04/2024;05:00;19,9
29/04/2024;06:00;20
29/04/2024;07:00;20,2
29/04/2024;08:00;20,2
29/04/2024;09:00;20,5
29/04/2024;10:00;20,6
29/04/2024;11:00;21,3
29/04/2024;12:00;22,5
29/04/2024;13:00;24,7
29/04/2024;14:00;26,8
29/04/2024;15:00;28,5
29/04/2024;16:00;30,1
29/04/2024;17:00;30,5
29/04/2024;18:00;31,1
29/04/2024;19:00;30,7
29/04/2024;20:00;28,9
29/04/2024;21:00;24,5
29/04/2024;22:00;23,3
29/04/2024;23:00;22,6
30/04/2024;00:00;22,7
30/04/2024;01:00;22,5
30/04/2024;02:00;22,4
30/04/2024;03:00;23,9
30/04/2024;04:00;23,9
30/04/2024;05:00;23,8
30/04/2024;06:00;23,2
30/04/2024;07:00;22,4
30/04/2024;08:00;22
30/04/2024;09:00;21,6
30/04/2024;10:00;21,2
30/04/2024;11:00;23,1
30/04/2024;12:00;25,6
30/04/2024;13:00;27,8
30/04/2024;14:00;29,2
30/04/2024;15:00;31
30/04/2024;16:00;31,6
30/04/2024;17:00;31,6
30/04/2024;18:00;32,1
30/04/2024;19:00;32,3
30/04/2024;20:00;31,1
30/04/2024;21:00;28,9
30/04/2024;22:00;26,9
30/04/2024;23:00;25,5
